"VE_REF","VE_FLT","VE_COU","VE_LEN","VE_KW","VE_TON","FT_REF","FT_DCOU","FT_DHAR","FT_DDAT","FT_DTIME","FT_LCOU","FT_LHAR","FT_LDAT","FT_LTIME","LE_CDAT","LE_STIME","LE_ETIME","LE_SEQNUM","LE_GEAR","LE_MSZ","LE_RECT","LE_MET_level6","LE_UNIT","LE_EFF","LE_EFF_VMS","LE_KG_ANF","LE_KG_BAG","LE_KG_BIB","LE_KG_BLL","LE_KG_BRB","LE_KG_BSS","LE_KG_COD","LE_KG_COE","LE_KG_CRE","LE_KG_CSH","LE_KG_CTC","LE_KG_DAB","LE_KG_DGS","LE_KG_ELE","LE_KG_ERS","LE_KG_FLE","LE_KG_FPP","LE_KG_GUG","LE_KG_GUR","LE_KG_GUU","LE_KG_HAL","LE_KG_HER","LE_KG_JAX","LE_KG_JOD","LE_KG_LBE","LE_KG_LEM","LE_KG_LIN","LE_KG_MAC","LE_KG_MUR","LE_KG_MZZ","LE_KG_NEP","LE_KG_PIL","LE_KG_PLE","LE_KG_POK","LE_KG_POL","LE_KG_RAZ","LE_KG_RJC","LE_KG_RJH","LE_KG_RJM","LE_KG_SBR","LE_KG_SBX","LE_KG_SCE","LE_KG_SME","LE_KG_SOL","LE_KG_SPR","LE_KG_SQU","LE_KG_SRX","LE_KG_TIG","LE_KG_TUR","LE_KG_WEX","LE_KG_WHE","LE_KG_WHG","LE_KG_WIT","LE_EURO_ANF","LE_EURO_BAG","LE_EURO_BIB","LE_EURO_BLL","LE_EURO_BRB","LE_EURO_BSS","LE_EURO_COD","LE_EURO_COE","LE_EURO_CRE","LE_EURO_CSH","LE_EURO_CTC","LE_EURO_DAB","LE_EURO_DGS","LE_EURO_ELE","LE_EURO_ERS","LE_EURO_FLE","LE_EURO_FPP","LE_EURO_GUG","LE_EURO_GUR","LE_EURO_GUU","LE_EURO_HAL","LE_EURO_HER","LE_EURO_JAX","LE_EURO_JOD","LE_EURO_LBE","LE_EURO_LEM","LE_EURO_LIN","LE_EURO_MAC","LE_EURO_MUR","LE_EURO_MZZ","LE_EURO_NEP","LE_EURO_PIL","LE_EURO_PLE","LE_EURO_POK","LE_EURO_POL","LE_EURO_RAZ","LE_EURO_RJC","LE_EURO_RJH","LE_EURO_RJM","LE_EURO_SBR","LE_EURO_SBX","LE_EURO_SCE","LE_EURO_SME","LE_EURO_SOL","LE_EURO_SPR","LE_EURO_SQU","LE_EURO_SRX","LE_EURO_TIG","LE_EURO_TUR","LE_EURO_WEX","LE_EURO_WHE","LE_EURO_WHG","LE_EURO_WIT"
"967","TBB_DEM","NLD",NA,1471,NA,"449293","NLD","TEX","26/01/2009","00:00:00","NLD","DHR","30/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","35F3",NA,"KWDAYS",6251.75,NA,0,0,0,70,0,0,645,0,0,0,0,525,0,0,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165,0,0,0,0,0,0,0,0,0,0,1140,0,0,0,0,70,0,0,245,0,0,0,0,500.259914824106,0,0,1151.19895987052,0,0,0,0,554.875255337045,0,0,0,792.362161383285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640.09658303873,0,0,0,0,0,0,0,0,0,0,10403.2057028976,0,0,0,0,772.450597790094,0,0,144.443363309353,0
"980","TBB_DEM","NLD",42,1471,NA,"449294","NLD","TEX","25/01/2009","22:00:00","NLD","DHR","30/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","34F2",NA,"KWDAYS",6310.59,NA,0,0,0,0,0,0,120,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,2000,0,0,0,240,0,80,0,0,0,0,2300,0,0,0,0,40,0,0,80,0,0,0,0,0,0,0,214.176550673585,0,0,0,0,380.485889373974,0,0,0,0,0,0,0,0,0,0,0,0,0,301.054669703872,0,0,0,0,0,0,2438.88829841915,0,0,0,509.316998468606,0,215.787093287212,0,0,0,0,20988.9237865478,0,0,0,0,441.400341594339,0,0,47.1651798561151,0
"980","TBB_DEM","NLD",42,1471,NA,"449294","NLD","TEX","25/01/2009","22:00:00","NLD","DHR","30/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","36F2",NA,"KWDAYS",6310.59,NA,0,0,0,0,0,0,40,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2200,0,0,0,120,0,40,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.3921835578617,0,0,0,0,126.828629791325,0,0,0,0,0,0,0,0,0,0,0,0,0,120.421867881549,0,0,0,0,0,0,2682.77712826106,0,0,0,254.658499234303,0,107.893546643606,0,0,0,0,5475.37142257768,0,0,0,0,0,0,0,0,0
"980","TBB_DEM","NLD",42,1471,NA,"449294","NLD","TEX","25/01/2009","22:00:00","NLD","DHR","30/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","37F0",NA,"KWDAYS",6310.59,NA,0,0,0,0,0,0,80,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,800,0,0,0,120,0,40,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.784367115723,0,0,0,0,126.828629791325,0,0,0,0,0,0,0,0,0,0,0,0,0,120.421867881549,0,0,0,0,0,0,975.55531936766,0,0,0,254.658499234303,0,107.893546643606,0,0,0,0,3650.24761505179,0,0,0,0,0,0,0,0,0
"986","TBB_DEM","NLD",42,1469,NA,"449295","NLD","TEX","25/01/2009","22:00:00","NLD","DHR","30/01/2009"," 7:00:00",NA,NA,NA,NA,"TBB","80","35F2",NA,"KWDAYS",6434.22,NA,0,0,0,60,0,0,280,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,4050,0,0,0,640,0,1640,0,0,0,0,710,0,0,0,0,240,0,0,0,0,0,0,0,428.794212706377,0,0,499.745284905032,0,0,0,0,84.552419860883,0,0,0,0,0,0,0,0,0,0,0,0,0,120.421867881549,0,0,0,0,0,0,4938.74880429877,0,0,0,1358.17866258295,0,4423.63541238785,0,0,0,0,6479.18951671693,0,0,0,0,2648.40204956604,0,0,0,0
"986","TBB_DEM","NLD",42,1469,NA,"449295","NLD","TEX","25/01/2009","22:00:00","NLD","DHR","30/01/2009"," 7:00:00",NA,NA,NA,NA,"TBB","80","36F2",NA,"KWDAYS",6434.22,NA,0,0,0,0,0,0,214,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,1186,0,0,0,0,0,0,0,0,0,0,764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381.94818203456,0,0,0,0,42.2762099304415,0,0,0,0,0,0,0,0,0,0,0,0,0,240.843735763098,0,0,0,0,0,0,1446.26076096255,0,0,0,0,0,0,0,0,0,0,6971.97294474892,0,0,0,0,0,0,0,0,0
"986","TBB_DEM","NLD",42,1469,NA,"449295","NLD","TEX","25/01/2009","22:00:00","NLD","DHR","30/01/2009"," 7:00:00",NA,NA,NA,NA,"TBB","80","37F0",NA,"KWDAYS",6434.22,NA,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.828629791325,0,0,0,0,0,0,0,0,0,0,0,0,0,120.421867881549,0,0,0,0,0,0,473.144329893315,0,0,0,0,0,0,0,0,0,0,2007.63618827848,0,0,0,0,0,0,0,0,0
"995","TBB_DEM","NLD",42,1467,NA,"449296","NLD","TEX","26/01/2009","00:00:00","NLD","DHR","30/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","34F3",NA,"KWDAYS",6176.07,NA,0,0,0,195,0,0,380,0,0,0,0,540,0,0,0,3315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450,0,0,0,0,0,0,0,0,0,0,1420,0,0,0,0,135,0,0,330,0,0,0,0,1393.58119129572,0,0,678.225743799686,0,0,0,0,570.72883406096,0,0,0,1030.07080979827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5426.5264639826,0,0,0,0,0,0,0,0,0,0,12958.3790334339,0,0,0,0,1489.72615288090,0,0,194.556366906475,0
"995","TBB_DEM","NLD",42,1467,NA,"449296","NLD","TEX","26/01/2009","00:00:00","NLD","DHR","30/01/2009"," 5:00:00",NA,NA,NA,NA,"TBB","80","34F4",NA,"KWDAYS",6176.07,NA,0,0,0,60,0,0,40,0,0,0,0,90,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,60,0,0,115,0,0,0,0,428.794212706377,0,0,71.3921835578617,0,0,0,0,95.1214723434934,0,0,0,99.4336829971182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,975.55531936766,0,0,0,0,0,0,0,0,0,0,4380.29713806215,0,0,0,0,662.100512391509,0,0,67.7999460431655,0
"1024","TBB_DEM","NLD",41,1471,NA,"449297","NLD","TEX","26/01/2009","00:00:00","NLD","DHR","30/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","81","36F1",NA,"KWDAYS",6251.75,NA,30,0,0,40,0,0,300,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1500,0,0,0,50,0,160,0,0,0,0,1400,0,0,0,0,90,0,0,120,0,193.814917127072,0,0,285.862808470918,0,0,535.441376683963,0,0,0,0,190.242944686987,0,0,0,0,0,0,0,0,0,0,0,0,0,150.527334851936,0,0,0,0,0,0,1829.16622381436,0,0,0,106.107708014293,0,431.574186574424,0,0,0,0,12775.8666526813,0,0,0,0,993.150768587263,0,0,70.7477697841727,0
"1024","TBB_DEM","NLD",41,1471,NA,"449297","NLD","TEX","26/01/2009","00:00:00","NLD","DHR","30/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","81","36F2",NA,"KWDAYS",6251.75,NA,20,0,0,30,0,0,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,2000,0,0,0,20,0,50,0,0,0,0,400,0,0,0,0,20,0,0,100,0,129.209944751381,0,0,214.397106353188,0,0,178.480458894654,0,0,0,0,211.381049652208,0,0,0,0,0,0,0,0,0,0,0,0,0,150.527334851936,0,0,0,0,0,0,2438.88829841915,0,0,0,42.4430832057172,0,134.866933304508,0,0,0,0,3650.24761505179,0,0,0,0,220.700170797170,0,0,58.9564748201439,0
"1024","TBB_DEM","NLD",41,1471,NA,"449297","NLD","TEX","26/01/2009","00:00:00","NLD","DHR","30/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","81","37F2",NA,"KWDAYS",6251.75,NA,20,0,0,40,0,0,200,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1550,0,0,0,30,0,50,0,0,0,0,600,0,0,0,0,30,0,0,100,0,129.209944751381,0,0,285.862808470918,0,0,356.960917789308,0,0,0,0,211.381049652208,0,0,0,0,0,0,0,0,0,0,0,0,0,150.527334851936,0,0,0,0,0,0,1890.13843127484,0,0,0,63.6646248085758,0,134.866933304508,0,0,0,0,5475.37142257768,0,0,0,0,331.050256195754,0,0,58.9564748201439,0
"289","HMD_MOL","NLD",36,540,NA,"449310","NLD","LAN","05/01/2009","15:00:00","NLD","LAN","05/01/2009","22:00:00",NA,NA,NA,NA,"HMD","0","UNKNOWN",NA,"KWDAYS",156.6,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","HMD_MOL","NLD",36,540,NA,"449311","NLD","LAN","06/01/2009"," 6:00:00","NLD","LAN","06/01/2009","15:00:00",NA,NA,NA,NA,"HMD","0","UNKNOWN",NA,"KWDAYS",205.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","HMD_MOL","NLD",36,540,NA,"449312","NLD","LAN","08/01/2009"," 7:00:00","NLD","LAN","08/01/2009","15:00:00",NA,NA,NA,NA,"HMD","0","UNKNOWN",NA,"KWDAYS",178.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","HMD_MOL","NLD",36,540,NA,"449313","NLD","LAN","11/01/2009","10:00:00","NLD","LAN","12/01/2009"," 1:00:00",NA,NA,NA,NA,"HMD","0","UNKNOWN",NA,"KWDAYS",340.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","HMD_MOL","NLD",36,540,NA,"449314","NLD","LAN","13/01/2009","12:00:00","NLD","LAN","13/01/2009","21:00:00",NA,NA,NA,NA,"HMD","0","UNKNOWN",NA,"KWDAYS",205.2,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","HMD_MOL","NLD",36,540,NA,"449315","NLD","LAN","15/01/2009"," 9:00:00","NLD","LAN","15/01/2009","19:00:00",NA,NA,NA,NA,"HMD","0","UNKNOWN",NA,"KWDAYS",226.8,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1159","TBB_DEM","NLD",40,1471,NA,"449316","NLD","HAR","26/01/2009","11:00:00","NLD","HAR","30/01/2009","22:00:00",NA,NA,NA,NA,"TBB","80","37F4",NA,"KWDAYS",6560.66,NA,0,0,0,210,0,0,240,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0,1200,0,0,0,0,800,0,0,0,0,0,0,0,1500.77974447232,0,0,428.35310134717,0,0,0,0,264.226312065259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7316.66489525744,0,0,0,0,0,0,0,0,0,0,10950.7428451554,0,0,0,0,8828.00683188679,0,0,0,0
"1643","TBB_DEM","NLD",24,221,NA,"449317","NLD","COL","26/01/2009"," 1:00:00","NLD","COL","29/01/2009"," 8:00:00",NA,NA,NA,NA,"OTB","120","32F3",NA,"KWDAYS",727.09,NA,0,0,0,0,0,0,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320.75539582044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1643","TBB_DEM","NLD",24,221,NA,"449317","NLD","COL","26/01/2009"," 1:00:00","NLD","COL","29/01/2009"," 8:00:00",NA,NA,NA,NA,"TBB","80","32F3",NA,"KWDAYS",727.09,NA,0,0,0,100,0,0,900,0,0,0,0,200,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3400,0,0,0,0,0,0,0,0,0,0,725,0,0,0,0,0,0,150,120,0,0,0,0,714.657021177294,0,0,1606.32413005189,0,0,0,0,211.381049652208,0,0,0,87.0044726224784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4146.11010731255,0,0,0,0,0,0,0,0,0,0,6616.07380228137,0,0,0,0,0,0,73.4678492239468,70.7477697841727,0
"5921","GNS_DEM","NLD",0,0,NA,"449318","NLD","SCE","27/01/2009"," 8:00:00","NLD","SCE","27/01/2009","13:00:00",NA,NA,NA,NA,"GNS","140","32F4",NA,"KWDAYS",0,NA,0,0,0,1,0,0,42,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7.05714819161421,0,0,85.962142282809,0,0,0,0,86.6923847515071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.4860695890614,0,0,0,0
"5748","GNS_DEM","NLD",9,147,NA,"449319","NLD","SCE","27/01/2009"," 8:00:00","NLD","SCE","27/01/2009","17:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",55.86,NA,0,0,0,1,0,0,70,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7.05714819161421,0,0,143.270237138015,0,0,0,0,162.548221409076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.7291043835921,0,0,0,0
"5763","MIS_UND","NLD",5.35,66,NA,"449320","NLD","SCE","25/01/2009","19:00:00","NLD","SCE","27/01/2009","16:00:00",NA,NA,NA,NA,"MIS","0","32F3",NA,"KWDAYS",124.08,NA,0,0,0,4,0,0,35,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,28.2285927664568,0,0,71.6351185690075,0,0,0,0,173.384769503014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3645521917961,0,0,0,0
"822","GNS_DEM","NLD",9,65,NA,"449321","NLD","SCE","26/01/2009"," 9:00:00","NLD","SCE","27/01/2009","16:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",83.85,NA,0,0,0,0,0,0,95,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,194.438178973020,0,0,0,0,195.057865690891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.458208767184,0,0,0,0
"2408","GNS_DEM","NLD",9.33,98,NA,"449322","NLD","SCE","27/01/2009"," 7:00:00","NLD","SCE","27/01/2009","16:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",37.24,NA,0,0,0,5,0,0,170,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,35.2857409580711,0,0,347.942004478037,0,0,0,0,97.5289328454456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.9721391781228,0,0,0,0
"5922","MIS_UND","NLD",0,0,NA,"449323","NLD","SCE","27/01/2009"," 8:00:00","NLD","SCE","27/01/2009","14:00:00",NA,NA,NA,NA,"MIS","0","33F3",NA,"KWDAYS",0,NA,0,0,0,0,0,0,155,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,317.241239377033,0,0,0,0,92.1106587984764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.215173972654,0,0,0,0
"5749","GNS_DEM","NLD",11,96,NA,"449324","NLD","SCE","27/01/2009"," 8:00:00","NLD","SCE","27/01/2009","15:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",27.84,NA,0,0,0,0,0,0,40,0,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.8687069360086,0,0,0,0,227.567509972706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2435","GNS_DEM","NLD",10.1,97,NA,"449325","NLD","SCE","27/01/2009"," 9:00:00","NLD","SCE","27/01/2009","15:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",24.25,NA,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.548221409076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1248","TBB_DEM","NLD",41,1471,NA,"449326","NLD","HAR","26/01/2009"," 2:00:00","NLD","HAR","30/01/2009"," 7:00:00",NA,NA,NA,NA,"TBB","80","37F5",NA,"KWDAYS",6192.91,NA,0,0,0,233,0,0,753,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5865,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,824,0,0,0,0,0,0,0,1665.15085934310,0,0,1343.95785547675,0,0,0,0,407.965425828761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7152.03993511415,0,0,0,0,0,0,0,0,0,0,12064.0683677462,0,0,0,0,9092.84703684339,0,0,0,0
"5748","GNS_DEM","NLD",9,147,NA,"449327","NLD","SCE","26/01/2009"," 7:00:00","NLD","SCE","26/01/2009","17:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",61.74,NA,0,0,0,0,0,0,100,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,204.671767340022,0,0,0,0,216.730961878768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.8506217808575,0,0,0,0
"2408","GNS_DEM","NLD",9.33,98,NA,"449328","NLD","SCE","26/01/2009"," 8:00:00","NLD","SCE","26/01/2009","16:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",32.34,NA,0,0,0,0,0,0,200,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,409.343534680043,0,0,0,0,151.711673315138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.860695890614,0,0,0,0
"5922","MIS_UND","NLD",0,0,NA,"449329","NLD","SCE","26/01/2009","10:00:00","NLD","SCE","26/01/2009","13:00:00",NA,NA,NA,NA,"MIS","0","33F3",NA,"KWDAYS",0,NA,0,0,0,0,0,0,35,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.6351185690075,0,0,0,0,65.0192885636304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2490","GNS_DEM","NLD",7.55,30,NA,"449330","NLD","SCE","26/01/2009","16:00:00","NLD","SCE","26/01/2009","19:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",3.9,NA,0,0,0,4,0,0,35,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2285927664568,0,0,71.6351185690075,0,0,0,0,130.038577127261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5749","GNS_DEM","NLD",11,96,NA,"449331","NLD","SCE","26/01/2009"," 8:00:00","NLD","SCE","26/01/2009","17:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",36.48,NA,0,0,0,0,0,0,135,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.306885909029,0,0,0,0,325.096442818152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2435","GNS_DEM","NLD",10.1,97,NA,"449333","NLD","SCE","26/01/2009"," 8:00:00","NLD","SCE","26/01/2009","14:00:00",NA,NA,NA,NA,"GNS","140","33F4",NA,"KWDAYS",24.25,NA,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.221317596953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
